state_code,latitude,longitude,zip_code,id,city,name,labels,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds_x,funding_total_usd,milestones,state_code.1,is_ca,is_ny,is_ma,is_tx,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_vc,has_angel,has_rounda,has_roundb,has_roundc,has_roundd,avg_participants,is_top500,status,funding_per_milestone,success_label
0,1970,-73.997259,10011,c:20146,New York,RightsFlow,1,2007,0,2009,2009,1.9041,1.9041,1.9041,4.0027,1970,1,1500000,3,0,0,1,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:20146,0,0,1,0,0,0,1.0,0,0,375000.0,0
0,1970,-122.356027,98104,c:7440,Seattle,thePlatform,1,2000,0,2006,2006,6.0356,6.0356,10.4959,12.6137,1970,1,8000000,4,0,0,0,0,0,1970,0,0,1,0,0,0,0,0,0,0,1970,c:7440,1,0,0,0,0,0,1.0,1,0,1600000.0,0
0,1970,-118.495025,90401,c:512,Santa Monica,Docstoc,1,2007,0,2007,2008,0.2521,0.7425,4.2082,6.3479,1970,2,4000000,4,0,1,0,0,0,1970,0,0,1,0,0,0,0,0,0,0,1970,c:512,0,0,1,1,0,0,3.0,1,0,800000.0,0
0,1970,-122.4160008,94110,c:25808,San Francisco,TwtBks,0,2009,2012,2009,2009,0.0164,0.0164,0.0,0.0,1970,1,25000,0,0,1,0,0,0,1970,0,0,1,0,0,0,0,0,0,0,1970,c:25808,0,1,0,0,0,0,1.0,0,0,25000.0,0
0,1970,-122.225803,94063,c:20117,Redwood City,Zenprise,1,2003,0,2005,2012,2.4301,9.0055,8.5781,10.0137,1970,6,64630000,3,0,1,0,0,0,1970,0,0,0,1,0,0,0,0,0,0,1970,c:20117,1,0,0,1,1,0,3.6667,1,0,16157500.0,0
0,1970,-74.388207,94402,c:10398,San Mateo,Picateers,0,2005,2011,2006,2008,1.0,3.6493,3.4986,3.4986,1970,2,12100000,1,0,1,0,0,0,1970,0,0,1,0,0,0,0,0,0,0,1970,c:10398,0,0,1,1,0,0,1.0,1,0,6050000.0,0
0,1970,-122.419236,94111,c:14854,San Francisco,Vontu,1,2001,0,2005,2006,4.2192,5.6110000000000015,5.0027,5.0027,1970,2,20000000,1,0,1,0,0,0,1970,0,1,0,0,0,0,0,0,0,0,1970,c:14854,0,0,0,0,1,1,4.5,1,0,10000000.0,0
0,1970,-97.75101,78759,c:37647,Austin,NextIO,0,2003,2013,2005,2012,2.0301,9.3808,9.0055,9.0055,1970,4,49600000,1,0,0,0,0,1,1970,0,0,0,0,0,0,0,0,0,0,1970,c:37647,0,0,0,1,1,0,2.6667,1,0,24800000.0,0
0,1970,-118.6545471,91302,c:18875,Calabasas,Emergent Game Technologies,1,2000,0,2007,2009,7.5123,9.9479,0.4164,0.4164,1970,5,51450000,1,0,1,0,0,0,1970,0,0,0,0,0,0,1,0,0,0,1970,c:18875,1,0,0,0,0,1,5.6667,1,0,25725000.0,0
0,1970,-122.419209,94107,c:27591,San Francisco,threadsy,1,2008,0,2008,2010,-0.1808,2.5178,4.6904,4.6904,1970,2,6300000,1,0,1,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:27591,0,0,1,1,0,0,2.0,1,0,3150000.0,0
0,1970,-73.993494,10001,c:76274,New York,Sonar.me,0,2010,2013,2012,2012,2.0,2.0,1.0274,3.1644,1970,1,200000,3,0,0,1,0,0,1970,0,0,0,1,0,0,0,0,0,0,1970,c:76274,0,1,0,0,0,0,2.0,1,0,50000.0,0
0,1970,-84.504243,45202,c:150577,Cincinnati,StyleZen,0,2011,2013,2011,2011,0.0,0.0,0.0,0.0,1970,1,20000,1,0,0,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:150577,0,1,0,0,0,0,1.0,0,0,10000.0,0
0,1970,-71.13454899999998,1864,c:12052,North Reading,Kiva Systems,1,2003,0,2003,2006,0.0,3.3945,6.9781,9.2192,1970,2,11600000,3,0,0,0,1,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:12052,0,0,1,0,1,0,2.0,1,0,2900000.0,0
0,1970,-122.077597,94041,c:3180,Mountain View,Krillion,1,2006,0,2006,2006,0.1205,0.1205,-0.2438,5.263,1970,1,9150000,2,0,1,0,0,0,1970,0,0,1,0,0,0,0,0,0,0,1970,c:3180,0,0,1,0,0,0,2.0,1,0,3050000.0,0
0,1970,-84.504243,45202,c:33912,Cincinnati,Transactiv,0,2009,2013,2009,2009,0.2849,0.2849,0.0,0.2849,1970,1,1200000,2,0,0,0,0,0,1970,0,0,0,0,0,1,0,0,0,0,1970,c:33912,0,0,1,0,0,0,4.0,1,0,400000.0,0
0,1970,-118.244476,90049,c:71372,Los Angeles,nprogress,0,2010,2012,2011,2011,1.8301,1.8301,1.1616,1.1616,1970,1,1700000,2,0,1,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:71372,0,0,0,0,0,0,7.0,1,0,566666.6666666666,0
0,1970,-104.982256,94010,c:465,Burlingame,Brightkite,1,2007,2011,2007,2009,0.5808,2.5123,0.5918,4.9699,1970,3,1415000,4,0,1,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:465,1,1,0,0,0,0,1.0,1,0,283000.0,0
0,1970,-122.40045,94104,c:17430,San Francisco,Peanut Labs,1,2005,0,2006,2008,1.0849,3.1342,5.9178,7.9342,1970,2,4200000,2,0,1,0,0,0,1970,0,0,0,0,1,0,0,0,0,0,1970,c:17430,0,0,1,1,0,0,1.5,1,0,1400000.0,0
0,1970,-71.05809599999998,2110,c:4529,Boston,FlipKey,1,2007,0,2007,2008,0.9151,1.6356,4.8521,6.0904,1970,2,500000,2,0,0,0,1,0,1970,0,0,1,0,0,0,0,0,0,0,1970,c:4529,0,1,1,0,0,0,2.0,0,0,166666.66666666666,0
0,1970,-96.676137,75082,c:41957,Richardson,AppTrigger,1,2002,0,2007,2007,5.9507,5.9507,0.0,0.0,1970,1,21500000,0,0,0,0,0,1,1970,0,0,0,0,0,0,0,0,0,0,1970,c:41957,0,0,0,0,1,0,4.0,1,0,21500000.0,0
0,1970,-111.7276347,84042,c:2889,Lindon,Footnote,1,2006,0,2006,2008,0.0411,1.5863,2.2795,4.3918,1970,2,10000000,2,0,0,0,0,0,1970,0,0,1,0,0,0,0,0,0,0,1970,c:2889,0,0,1,0,0,0,2.0,0,0,3333333.3333333335,0
0,1970,-118.244476,90064,c:46042,Los Angeles,NextMedium,0,2004,2011,2005,2006,1.0877,2.5616,4.0027,4.0027,1970,2,9500000,1,0,1,0,0,0,1970,0,1,0,0,0,0,0,0,0,0,1970,c:46042,0,0,1,1,0,0,2.5,1,0,4750000.0,0
0,1970,-106.650985,87102,c:38504,Albuquerque,iosil Energy,0,2007,2012,2009,2012,2.9808,5.211,0.0,0.0,1970,2,13875001,0,0,0,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:38504,0,0,0,0,0,0,10.0,1,0,13875001.0,0
0,1970,-74.064306,7701,c:25997,Red Bank,Kurani Interactive,0,2000,2013,2010,2010,10.9068,10.9068,9.2548,9.2548,1970,1,275000,1,0,0,0,0,0,1970,0,1,0,0,0,0,0,0,0,0,1970,c:25997,0,1,0,0,0,0,2.0,0,0,137500.0,0
0,1970,-122.141082,94306,c:2953,Palo Alto,Kapow Software,1,2005,0,2005,2010,0.0849,5.0356,1.8329,1.8329,1970,3,19743770,1,0,1,0,0,0,1970,0,1,0,0,0,0,0,0,0,0,1970,c:2953,0,0,0,1,1,0,2.5,1,0,9871885.0,0
0,1970,-71.058291,2110,c:49876,Boston,Locately,1,2008,0,2010,2012,2.0849,4.0192,2.5041,2.5041,1970,5,1178000,1,0,0,0,1,0,1970,0,1,0,0,0,0,0,0,0,0,1970,c:49876,0,1,0,0,0,0,5.0,1,0,589000.0,0
0,1970,-122.255907,94306,c:1447,Palo Alto,TrustedID,1,2005,0,2005,2007,0.7479,2.7945,2.0575,3.8356,1970,3,25000000,2,0,1,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:1447,0,0,1,1,0,0,2.0,1,0,8333333.333333333,0
0,1970,-75.3611135,18015,c:26114,Bethlehem,Ciclon Semiconductor Device Corporation,1,2004,0,2005,2007,1.5863,3.1808,0.0,0.0,1970,3,24150000,0,0,0,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:26114,1,0,1,1,0,0,2.0,1,0,24150000.0,0
0,1970,-122.036301,94086,c:25688,Sunnyvale,Azingo,0,2005,2009,2006,2008,1.7479,3.5452,2.0,2.0,1970,2,80000000,1,0,1,0,0,0,1970,0,0,0,1,0,0,0,0,0,0,1970,c:25688,0,0,1,1,0,0,1.0,0,0,40000000.0,0
0,1970,-121.990433,95051,c:335,Santa Clara,Vudu,1,2004,0,2005,2007,1.4164,3.326,4.4192,9.8164,1970,2,36000000,3,0,1,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:335,0,0,1,1,0,0,3.5,1,0,9000000.0,0
0,1970,-90.443832,63043,c:10153,Saint Louis,"ITOG, Inc.",0,2006,2010,2008,2008,1.3973,1.3973,0.0,0.0,1970,1,205000,0,0,0,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:10153,0,1,0,0,0,0,1.0,0,0,205000.0,0
0,1970,-122.055197,94089,c:27,Sunnyvale,Plaxo,1,2002,0,2002,2007,-0.0438,4.211,6.4164,9.0658,1970,4,28300000,4,0,1,0,0,0,1970,0,0,1,0,0,0,0,0,0,0,1970,c:27,0,0,1,1,1,1,2.5,1,0,5660000.0,0
0,1970,-122.315396,94303,c:1957,Palo Alto,Sharetivity,0,2007,2012,2006,2006,-1.1836,-1.1836,0.8301,0.8301,1970,1,2000000,1,0,1,0,0,0,1970,0,0,1,0,0,0,0,0,0,0,1970,c:1957,0,0,0,0,0,0,1.0,0,0,1000000.0,0
0,1970,-122.426804,94066,c:63,San Bruno,YouTube,1,2005,0,2005,2006,0.7479,1.1616,2.4,8.8384,1970,2,11500000,6,0,1,0,0,0,1970,0,0,0,0,0,0,1,0,0,0,1970,c:63,0,0,1,1,0,0,1.0,1,0,1642857.142857143,0
0,1970,-73.986614,10018,c:58699,New York City,Hashable,0,2010,2012,2010,2010,0.8904,0.8904,1.3288,2.526,1970,1,4000000,2,0,0,1,0,0,1970,0,0,0,1,0,0,0,0,0,0,1970,c:58699,0,0,1,0,0,0,3.0,1,0,1333333.3333333333,0
0,1970,-73.981328,10016,c:43386,New York,MyNines,0,2009,2011,2010,2010,0.7151,0.7151,0.7479,2.011,1970,1,500000,2,0,0,1,0,0,1970,0,0,0,0,0,0,0,1,0,0,1970,c:43386,0,1,0,0,0,0,1.0,1,0,166666.66666666666,0
0,1970,-97.759511,78759,c:3717,Austin,itzbig,0,2006,2010,2007,2007,0.7425,0.7425,1.1671,3.9151,1970,1,4000000,2,0,0,0,0,1,1970,0,0,0,0,0,0,0,0,0,0,1970,c:3717,0,0,1,0,0,0,2.0,1,0,1333333.3333333333,0
0,1970,-73.94958199999998,11201,c:70893,Brooklyn,Loosecubes,0,2010,2012,2010,2012,0.0,2.4274,2.4274,2.4986,1970,2,9030000,2,0,0,1,0,0,1970,0,0,1,0,0,0,0,0,0,0,1970,c:70893,0,1,1,0,0,0,4.0,1,0,3010000.0,0
0,1970,-75.16359,19104,c:24727,Philadelphia,Avid Radiopharmaceuticals,1,2005,0,2005,2009,0.0658,4.3863,0.0,0.0,1970,4,69900000,0,0,0,0,0,0,1970,0,0,0,0,0,0,0,0,1,0,1970,c:24727,0,1,1,0,1,1,4.75,1,0,69900000.0,0
0,1970,-118.437775,90024,c:162219,Los Angeles,Contur,0,2011,2012,2012,2012,0.6658,0.6658,0.4192,0.4192,1970,1,20000,1,0,1,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:162219,0,1,0,0,0,0,1.0,0,0,10000.0,0
0,1970,-86.1580785,46204,c:12178,Indianapolis,ExactTarget,1,2000,0,2004,2012,3.6384,11.9041,10.9836,12.6822,1970,7,238209999,3,0,0,0,0,0,1970,0,1,0,0,0,0,0,0,0,0,1970,c:12178,1,0,0,0,0,0,2.0,1,0,59552499.75,0
0,1970,-71.195611,1803,c:23487,Burlington,Rhythmia Medical,1,2004,0,2007,2010,3.1014,6.7342,4.0027,6.7342,1970,3,14700000,2,0,0,0,1,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:23487,1,0,0,1,0,0,1.0,0,0,4900000.0,0
0,1970,-122.159928,94303,c:3400,Palo Alto,MyMiniLife,1,2007,0,2006,2007,-0.1288,0.8712,-0.5863,1.2137,1970,3,430000,2,0,1,0,0,0,1970,0,0,0,0,0,0,1,0,0,0,1970,c:3400,0,1,0,0,0,0,1.6667,0,0,143333.33333333334,0
0,1970,-122.299665,94403,c:176278,San Mateo,Adept Cloud,1,2011,0,2012,2012,1.337,1.4219,0.5863,0.5863,1970,2,1015000,1,0,1,0,0,0,1970,0,0,0,0,1,0,0,0,0,0,1970,c:176278,1,0,1,0,0,0,1.0,0,0,507500.0,0
0,1970,-122.1802812,94025,c:22113,Menlo Park,Factery,0,2009,2013,2009,2009,0.4438,0.4438,0.8192,0.8192,1970,1,1200000,1,0,1,0,0,0,1970,0,0,1,0,0,0,0,0,0,0,1970,c:22113,1,0,0,0,0,0,2.0,1,0,600000.0,0
0,1970,-74.951278,18938,c:5617,New Hope,"MeetMe, Inc.",1,2005,0,2007,2008,1.8301,3.3288,3.274,7.6274,1970,2,17100000,4,0,0,0,0,0,1970,0,0,1,0,0,0,0,0,0,0,1970,c:5617,0,0,1,1,0,0,2.5,1,0,3420000.0,0
0,1970,-104.9875,80155,c:15996,Englewood,WildBlue,1,2004,0,2008,2008,4.6767,4.6767,5.9671,5.9671,1970,1,50000000,1,0,0,0,0,0,1970,0,0,1,0,0,0,0,0,0,0,1970,c:15996,1,0,0,0,0,0,4.0,1,0,25000000.0,0
0,1970,-118.244476,90039,c:46893,Los Angeles,HeadCase Humanufacturing,0,2006,2012,2006,2006,0.6548,0.6548,0.0,0.0,1970,1,900000,0,0,1,0,0,0,1970,0,1,0,0,0,0,0,0,0,0,1970,c:46893,0,0,1,0,0,0,1.0,1,0,900000.0,0
0,1970,-122.324688,94401,c:1753,San Mateo,bluepulse,0,1990,2010,2007,2007,16.9863,16.9863,16.663,18.3233,1970,1,6000000,2,0,1,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:1753,0,0,1,0,0,0,1.0,1,0,2000000.0,0
0,1970,-73.991781,10003,c:22057,New York,Mr. Youth,1,2002,0,2002,2009,0.7479,7.0904,8.0055,9.874,1970,2,15100000,3,0,0,1,0,0,1970,0,0,0,0,0,1,0,0,0,0,1970,c:22057,0,1,1,0,0,0,1.0,0,0,3775000.0,0
0,1970,-122.636465,94954,c:35887,Petaluma,Teknovus,1,2001,0,2002,2009,1.0,8.8795,4.0027,9.1863,1970,5,62600000,2,0,1,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:35887,1,0,1,1,1,1,9.3333,1,0,20866666.666666668,0
0,1970,-122.230116,94063,c:1628,Redwood City,Qik,1,2006,0,2008,2011,1.8575,4.6027,3.9178,6.4301,1970,4,14800000,3,0,1,0,0,0,1970,0,0,0,1,0,0,0,0,0,0,1970,c:1628,1,0,0,1,1,0,2.25,1,0,3700000.0,0
0,1970,-118.37403700000002,91601,c:4453,North Hollywood,EQAL,1,2008,0,2008,2011,0.0411,3.1425,1.8466,4.4877,1970,2,6875000,5,0,1,0,0,0,1970,0,0,1,0,0,0,0,0,0,0,1970,c:4453,1,0,1,0,0,0,7.0,1,0,1145833.3333333333,0
0,1970,-97.1973664,76710,c:16973,Waco,IonLogix Systems,0,2007,2011,2008,2008,0.8712,0.8712,0.0,0.0,1970,1,30000,0,0,0,0,0,1,1970,0,1,0,0,0,0,0,0,0,0,1970,c:16973,0,1,0,0,0,0,1.0,0,0,30000.0,0
0,1970,-121.966277,95054,c:47689,Santa Clara,Atrica,0,2000,2007,2006,2006,6.263,6.263,6.0055,6.0055,1970,1,22200000,1,0,1,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:47689,0,0,0,0,0,0,9.0,1,0,11100000.0,0
0,1970,-105.2762236,80302,c:459,Boulder,Socialthing,1,2007,0,2007,2007,0.2055,0.4329,0.4685,2.9507,1970,2,415000,2,0,0,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:459,0,1,0,0,0,0,1.0,1,0,138333.33333333334,0
0,1970,-73.983626,10010,c:3094,New York,Next New Networks,1,2007,0,2007,2010,-0.1616,3.8329,3.0027,4.7014,1970,4,27063781,4,0,0,1,0,0,1970,0,0,1,0,0,0,0,0,0,0,1970,c:3094,0,0,1,1,1,0,3.5,1,0,5412756.2,0
0,1970,-119.51231,93013,c:12468,Carpinteria,AdECN,1,2003,0,2006,2006,3.0877,3.0877,5.0027,5.0027,1970,1,3100000,1,0,1,0,0,0,1970,0,0,0,0,0,1,0,0,0,0,1970,c:12468,0,0,1,0,0,0,5.0,1,0,1550000.0,0
0,1970,-122.16626399999998,94025,c:856,Menlo Park,Cuil,0,2005,2010,2007,2008,2.1616,3.2877,3.4986,7.6904,1970,2,33000000,4,0,0,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:856,0,0,1,1,0,0,2.5,1,0,6600000.0,0
0,1970,-122.09998,94043,c:16276,Mountain View,Sensory Networks,1,2003,0,2005,2008,2.7753,5.0027,4.1644,10.7534,1970,3,17400000,2,0,1,0,0,0,1970,0,0,1,0,0,0,0,0,0,0,1970,c:16276,1,0,0,0,1,0,5.0,1,0,5800000.0,0
0,1970,-122.228843,94025,c:410,Menlo Park,Flock,1,2005,0,2005,2008,0.0,3.3863,5.3973,8.7123,1970,5,28300000,4,0,1,0,0,0,1970,0,0,1,0,0,0,0,0,0,0,1970,c:410,0,1,1,1,1,1,2.0,1,0,5660000.0,0
0,1970,-122.324621,94043,c:726,Mountain View,AdMob,1,2006,0,2006,2009,-0.2493,2.1644,1.411,6.537000000000001,1970,4,46800000,6,0,1,0,0,0,1970,0,0,0,0,0,1,0,0,0,0,1970,c:726,0,0,1,1,1,0,2.5,1,0,6685714.285714285,0
0,1970,-87.624333,60654,c:8573,Chicago,FeeFighters,1,2009,0,2010,2011,1.3288,2.0301,2.0,2.0301,1970,3,1525000,2,0,0,0,0,0,1970,0,0,0,0,0,0,0,1,0,0,1970,c:8573,0,1,0,0,0,0,2.6667,1,0,508333.3333333333,0
0,1970,-73.986614,10010,c:102867,New York City,WeHostels,1,2011,0,2012,2012,0.3397,0.3397,0.5452,1.7151,1970,1,1200000,3,0,0,1,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:102867,0,1,0,0,0,0,5.0,1,0,300000.0,0
0,1970,-122.09393500000002,94040,c:431,Mountain View,TimeBridge,1,2005,0,2005,2009,0.1781,4.0301,3.674,7.2438,1970,3,12400000,4,0,1,0,0,0,1970,0,0,1,0,0,0,0,0,0,0,1970,c:431,1,0,1,1,0,0,1.6667,1,0,2480000.0,0
0,1970,-75.605964,19380,c:60516,West Chester,Lazarus Therapeutics,0,2006,2012,2010,2010,4.5863,4.5863,0.0,0.0,1970,1,100000,0,0,0,0,0,0,1970,0,0,0,0,0,0,0,0,1,0,1970,c:60516,1,0,0,0,0,0,1.0,1,0,100000.0,0
0,1970,-122.419236,94105,c:43832,San Francisco,Loyalty Lab,1,2003,0,2005,2010,2.2219,7.3288,7.0055,7.0055,1970,3,11000000,1,0,1,0,0,0,1970,0,1,0,0,0,0,0,0,0,0,1970,c:43832,1,1,0,1,0,0,1.6667,1,0,5500000.0,0
0,1970,-86.774353,37201,c:83142,Nashville,RentStuff.com,1,2010,0,2011,2012,1.3397,2.2795,1.0,1.0,1970,2,675000,1,0,0,0,0,0,1970,0,0,1,0,0,0,0,0,0,0,1970,c:83142,0,1,0,0,0,0,1.5,0,0,337500.0,0
0,1970,-122.035963,94086,c:9669,Sunnyvale,ZManda,1,2005,0,2005,2007,0.0,2.3863,0.0,0.0,1970,2,13000000,0,0,1,0,0,0,1970,0,1,0,0,0,0,0,0,0,0,1970,c:9669,0,0,1,1,0,0,2.5,1,0,13000000.0,0
0,1970,-73.999882,10012,c:62802,New York,Jumo,1,2010,0,2010,2010,0.7479,0.7479,1.0329,2.4986,1970,1,3500000,2,0,0,1,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:62802,0,0,0,0,0,0,2.0,1,0,1166666.6666666667,0
0,1970,-71.28179499999997,1730,c:56568,Bedford,Sionex,0,2001,2010,2005,2005,4.9342,4.9342,0.0,0.0,1970,1,12000000,1,0,0,0,1,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:56568,0,0,0,0,1,0,4.0,1,0,6000000.0,0
0,1970,-122.265869,94002,c:531,Belmont,sezmi,1,2007,0,2007,2011,0.5808,4.8521,0.9068,5.4164,1970,5,78573646,4,0,1,0,0,0,1970,0,0,0,0,0,0,1,0,0,0,1970,c:531,0,0,1,1,1,0,4.3333,1,0,15714729.2,0
0,1970,-86.796377,37212,c:10158,Nashville,StudioNow,1,2007,0,2007,2013,0.4521,6.0822,3.7425,3.7425,1970,3,15286415,1,0,0,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:10158,0,0,1,0,0,0,1.0,0,0,7643207.5,0
0,1970,-122.4031242,94111,c:11438,San Francisco,PicApp,1,2008,0,2008,2008,0.7123,0.7123,1.5836,3.0027,1970,1,3200000,3,0,1,0,0,0,1970,0,0,1,0,0,0,0,0,0,0,1970,c:11438,0,0,1,0,0,0,1.0,1,0,800000.0,0
0,1970,-122.292141,98371,c:75796,Puyallup,Million Dollar Earth,0,2011,2012,2011,2011,0.0164,0.0164,0.0,0.0,1970,1,30000,1,0,0,0,0,0,1970,0,0,0,0,0,1,0,0,0,0,1970,c:75796,0,1,0,0,0,0,2.0,0,0,15000.0,0
0,1970,-122.299665,94403,c:45428,San Mateo,Composite Software,1,2002,0,2002,2012,0.0,10.8192,9.5863,9.5863,1970,3,14650003,1,0,1,0,0,0,1970,0,1,0,0,0,0,0,0,0,0,1970,c:45428,0,1,0,0,0,1,1.0,0,0,7325001.5,0
0,1970,-122.4025976,94110,c:16365,San Francisco,Terracotta,1,2003,0,2006,2008,3.1589,5.6712,9.0055,9.0055,1970,2,23500000,1,0,1,0,0,0,1970,0,1,0,0,0,0,0,0,0,0,1970,c:16365,1,0,0,1,0,0,5.0,1,0,11750000.0,0
0,1970,-71.514104,1719,c:46889,Boxborough,FireStar Software,0,2001,2010,2006,2006,5.0082,5.0082,0.0,0.0,1970,1,980000,0,0,0,0,1,0,1970,0,1,0,0,0,0,0,0,0,0,1970,c:46889,0,0,0,0,0,0,1.0,0,0,980000.0,0
0,1970,-122.032795,94085,c:16264,Sunnyvale,Aquest Systems,0,2004,2010,2007,2007,3.1562,3.1562,0.0,0.0,1970,1,20000000,0,0,1,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:16264,0,0,0,1,0,0,3.0,1,0,20000000.0,0
0,1970,-122.334983,98104,c:1253,Seattle,Faves,0,2004,2011,2004,2004,-0.9178,-0.9178,0.0,0.0,1970,1,1500000,0,0,0,0,0,0,1970,0,0,1,0,0,0,0,0,0,0,1970,c:1253,0,0,0,0,0,0,3.0,0,0,1500000.0,0
0,1970,-118.471463,90404,c:2838,Santa Monica,Generate,1,2004,0,2008,2009,4.1753,5.537000000000001,6.3836,6.3836,1970,2,8000000,1,0,1,0,0,0,1970,0,0,0,0,0,0,1,0,0,0,1970,c:2838,0,0,1,0,0,0,1.5,1,0,4000000.0,0
0,1970,-122.228595,94401,c:732,San Mateo,Attributor,1,2005,0,2006,2010,0.326,4.6932,3.2548,4.6932,1970,4,25200000,3,0,1,0,0,0,1970,0,1,0,0,0,0,0,0,0,0,1970,c:732,0,0,1,1,1,1,4.0,1,0,6300000.0,0
0,1970,-122.292146,94403,c:1853,San Mateo,Greenplum Software,1,2003,0,2006,2008,2.7507,4.589,7.9205,9.211,1970,4,61000000,2,0,1,0,0,0,1970,0,1,0,0,0,0,0,0,0,0,1970,c:1853,0,0,1,1,1,0,3.0,1,0,20333333.333333332,0
0,1970,-121.961396,95054,c:971,Santa Clara,PlaySpan,1,2006,0,2007,2010,1.337,4.3041,2.0822,5.8356,1970,4,46300000,4,0,1,0,0,0,1970,0,0,0,0,0,0,1,0,0,0,1970,c:971,1,0,1,1,1,0,4.25,1,0,9260000.0,0
0,1970,-77.091025,20815,c:1107,Chevy Chase,JackBe,1,2002,0,2006,2010,4.0274,8.2712,5.811,11.0986,1970,4,24500000,5,0,0,0,0,0,1970,0,1,0,0,0,0,0,0,0,0,1970,c:1107,0,0,0,1,1,1,4.3333,1,0,4083333.3333333335,0
0,1970,-122.333057,94404,c:17252,San Mateo,D2C Games,0,2006,2008,2006,2007,0.9863,1.6575,-1.3342,-1.3342,1970,2,7500000,1,0,1,0,0,0,1970,0,0,0,0,0,0,1,0,0,0,1970,c:17252,0,0,1,0,0,0,1.0,0,0,3750000.0,0
0,1970,-122.28571399999998,94304,c:997,Palo Alto,Zimbra,1,2003,0,2006,2006,3.2493,3.2493,3.8356,7.8959,1970,1,14500000,3,0,1,0,0,0,1970,0,0,0,0,1,0,0,0,0,0,1970,c:997,0,0,0,0,1,0,9.0,1,0,3625000.0,0
0,1970,-122.1548103,98005,c:30307,Bellevue,Smith & Tinker,0,2007,2012,2009,2009,2.6493,2.6493,1.0,1.0,1970,1,29000000,1,0,0,0,0,0,1970,0,0,0,0,0,0,1,0,0,0,1970,c:30307,1,0,0,0,0,0,5.0,1,0,14500000.0,0
0,1970,-122.033741,94085,c:16271,Sunnyvale,Mu Dynamics,1,2005,0,2005,2008,0.0,3.3808,5.6795,5.6795,1970,3,24000000,1,0,1,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:16271,0,0,1,1,1,0,2.6667,1,0,12000000.0,0
0,1970,-118.7040908,91302,c:22712,Calabasas,Fulcrum Microsystems,1,2000,0,2005,2010,5.3562,10.2082,8.0055,8.0055,1970,4,81017493,1,0,1,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:22712,1,0,0,0,1,1,5.6667,1,0,40508746.5,0
0,1970,-87.596232,94105,c:9782,San Francisco,ReTel Technologies,1,2007,0,2009,2009,1.8493,2.1726,2.1699,5.0822,1970,2,1000000,3,0,1,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,1970,c:9782,0,1,0,0,0,0,4.5,1,0,250000.0,0
0,1970,-105.13193,80027,c:68169,Louisville,NexGen Storage,1,2010,0,2011,2011,1.1014,1.8712,2.6466,2.6959,1970,2,12010000,2,0,0,0,0,0,1970,0,1,0,0,0,0,0,0,0,0,1970,c:68169,1,0,1,0,0,0,2.5,1,0,4003333.3333333335,0
0,1970,-71.152277,1801,c:55354,Woburn,WAY Systems,1,2002,0,2005,2005,3.7562,3.7562,-1.0,8.674,1970,1,22000000,3,0,0,0,1,0,1970,0,0,0,1,0,0,0,0,0,0,1970,c:55354,0,0,0,0,1,0,4.0,1,0,5500000.0,0
0,1970,-122.173907,94025,c:31488,Menlo Park,Roxro Pharma,0,1999,2001,2007,2007,8.4493,8.4493,0.0,0.0,1970,1,42700000,0,0,1,0,0,0,1970,0,0,0,0,0,0,0,0,1,0,1970,c:31488,0,0,0,1,0,0,3.0,1,0,42700000.0,0
